Facility ID,Facility Name,City/Town,State,Number of Completed Surveys,Survey Response Rate Percent,Year,Nurse Communication,Doctor Communication,Staff Responsiveness,Medicine Communication,Discharge Information,Care Transition,Cleanliness,Quietness,Rating Score,Recommendation,State Name,Region,Division
170104,ADVENTHEALTH SHAWNEE MISSION,SHAWNEE MISSION,KS,1888,21,2023,91,90,80,76,88,81,88,84,88,88,Kansas,Midwest,West North Central
170105,MCPHERSON HOSPITAL,MCPHERSON,KS,180,34,2023,92,94,90,82,87,82,85,81,88,87,Kansas,Midwest,West North Central
170109,MIAMI COUNTY MEDICAL CENTER,PAOLA,KS,129,33,2023,92,92,91,83,87,84,93,90,91,88,Kansas,Midwest,West North Central
170120,LABETTE HEALTH,PARSONS,KS,259,27,2023,92,93,89,76,90,81,87,86,90,88,Kansas,Midwest,West North Central
170122,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",WICHITA,KS,5180,35,2023,89,90,83,76,86,81,85,83,87,88,Kansas,Midwest,West North Central
170123,WESLEY MEDICAL CENTER,WICHITA,KS,937,22,2023,89,88,79,73,83,79,80,82,86,86,Kansas,Midwest,West North Central
170137,LMH,LAWRENCE,KS,673,24,2023,91,91,81,77,88,83,91,86,88,87,Kansas,Midwest,West North Central
170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAN, INC",MANHATTAN,KS,861,34,2023,90,91,85,76,87,82,91,83,87,86,Kansas,Midwest,West North Central
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",COFFEYVILLE,KS,158,20,2023,91,92,86,77,86,80,88,83,88,86,Kansas,Midwest,West North Central
170146,PROVIDENCE MEDICAL CENTER,KANSAS CITY,KS,418,37,2023,88,88,80,75,82,78,84,82,85,82,Kansas,Midwest,West North Central
170150,SOUTH CENTRAL KS  MED CENTER,ARKANSAS CITY,KS,68,19,2023,86,89,84,73,76,76,79,82,83,80,Kansas,Midwest,West North Central
170175,CENTURA ST. CATHERINE-DODGE CITY,DODGE CITY,KS,198,17,2023,89,87,87,75,81,78,84,82,85,79,Kansas,Midwest,West North Central
170176,OVERLAND PARK REG MED CTR,OVERLAND PARK,KS,558,20,2023,88,88,77,71,83,78,83,80,84,82,Kansas,Midwest,West North Central
170182,MENORAH MEDICAL CENTER,OVERLAND PARK,KS,496,28,2023,91,90,84,77,89,83,86,87,89,90,Kansas,Midwest,West North Central
170183,KANSAS SURGERY & RECOVERY CENTER,WICHITA,KS,303,54,2023,94,94,91,87,91,85,92,91,93,94,Kansas,Midwest,West North Central
170185,SAINT LUKE'S SOUTH HOSPITAL,OVERLAND PARK,KS,1239,29,2023,92,91,88,77,88,82,89,88,90,91,Kansas,Midwest,West North Central
170186,KANSAS HEART HOSPITAL,WICHITA,KS,569,47,2023,94,94,91,81,87,84,93,85,95,95,Kansas,Midwest,West North Central
170187,SALINA SURGICAL HOSPITAL,SALINA,KS,363,62,2023,96,95,94,89,93,88,92,87,95,97,Kansas,Midwest,West North Central
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,LEAWOOD,KS,343,60,2023,97,94,95,85,92,88,92,96,96,97,Kansas,Midwest,West North Central
170190,MANHATTAN SURGICAL HOSPITAL LLC,MANHATTAN,KS,221,48,2023,96,96,92,81,91,86,95,95,93,96,Kansas,Midwest,West North Central
170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,GREAT BEND,KS,170,21,2023,89,87,86,78,88,78,87,83,84,80,Kansas,Midwest,West North Central
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",WICHITA,KS,416,28,2023,91,90,87,83,91,84,88,87,90,92,Kansas,Midwest,West North Central
170197,KANSAS MEDICAL CENTER LLC,ANDOVER,KS,349,36,2023,91,91,83,78,83,80,89,85,90,90,Kansas,Midwest,West North Central
170198,"SUMMIT SURGICAL, LLC",HUTCHINSON,KS,91,27,2023,92,89,90,82,92,85,91,92,89,92,Kansas,Midwest,West North Central
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",WICHITA,KS,356,37,2023,90,91,80,76,86,83,88,86,90,91,Kansas,Midwest,West North Central
170203,MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,GALENA,KS,147,47,2023,95,94,93,88,93,86,91,94,95,95,Kansas,Midwest,West North Central
170204,"ROCK REGIONAL HOSPITAL, LLC",DERBY,KS,218,38,2023,93,95,88,78,85,84,94,91,93,94,Kansas,Midwest,West North Central
171313,KEARNY COUNTY HOSPITAL,LAKIN,KS,69,16,2023,91,94,84,83,80,85,91,83,90,91,Kansas,Midwest,West North Central
171315,NEMAHA VALLEY COMMUNITY HOSPITAL,SENECA,KS,96,48,2023,98,97,95,88,94,89,95,90,93,97,Kansas,Midwest,West North Central
171327,ELLSWORTH COUNTY MEDICAL CENTER,ELLSWORTH,KS,51,30,2023,96,95,93,89,85,85,93,92,94,94,Kansas,Midwest,West North Central
171330,HOSPITAL DISTRICT #1 OF RICE COUNTY,LYONS,KS,57,27,2023,92,95,88,78,81,84,87,90,90,92,Kansas,Midwest,West North Central
171333,CLARA BARTON HOSPITAL,HOISINGTON,KS,106,31,2023,96,97,94,85,94,82,92,88,96,96,Kansas,Midwest,West North Central
171338,GREAT PLAINS OF SABETHA,SABETHA,KS,68,39,2023,94,95,93,79,78,83,95,94,92,93,Kansas,Midwest,West North Central
171339,GREENWOOD COUNTY HOSPITAL,EUREKA,KS,55,34,2023,96,93,96,87,83,81,93,91,90,90,Kansas,Midwest,West North Central
171361,REPUBLIC COUNTY HOSPITAL,BELLEVILLE,KS,120,33,2023,94,94,92,80,85,86,96,91,94,93,Kansas,Midwest,West North Central
171362,CITIZENS MEDICAL CENTER,COLBY,KS,144,28,2023,92,94,86,78,85,85,89,82,90,91,Kansas,Midwest,West North Central
171363,"COMMUNITY MEMORIAL HEALTHCARE, INC.",MARYSVILLE,KS,124,28,2023,92,94,89,84,91,85,91,85,92,91,Kansas,Midwest,West North Central
171370,GOODLAND REGIONAL MEDICAL CENTER,GOODLAND,KS,69,33,2023,94,94,89,75,73,80,88,87,89,82,Kansas,Midwest,West North Central
171371,CLAY COUNTY MEDICAL CENTER,CLAY CENTER,KS,136,34,2023,96,97,89,84,89,87,95,93,94,94,Kansas,Midwest,West North Central
171375,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,BELOIT,KS,155,39,2023,92,96,88,82,85,84,88,87,93,92,Kansas,Midwest,West North Central
171377,SMITH COUNTY MEMORIAL HOSPITAL,SMITH CENTER,KS,120,39,2023,95,97,88,85,91,86,92,90,95,95,Kansas,Midwest,West North Central
171378,KINGMAN HEALTHCARE CENTER,KINGMAN,KS,78,35,2023,97,97,96,89,84,89,94,93,93,97,Kansas,Midwest,West North Central
171380,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,CHANUTE,KS,247,20,2023,94,95,89,81,88,84,90,86,94,92,Kansas,Midwest,West North Central
171382,AMBERWELL ATCHISON ASSOCIATION,ATCHISON,KS,175,26,2023,93,92,85,76,85,81,85,86,90,89,Kansas,Midwest,West North Central
171383,WILLIAM NEWTON HOSPITAL,WINFIELD,KS,158,22,2023,94,93,86,79,88,81,89,84,90,90,Kansas,Midwest,West North Central
171384,NEWMAN REGIONAL HEALTH,EMPORIA,KS,204,24,2023,93,92,88,76,89,84,92,86,89,87,Kansas,Midwest,West North Central
171385,COFFEY COUNTY HOSPITAL,BURLINGTON,KS,60,28,2023,95,96,87,86,84,87,93,91,91,91,Kansas,Midwest,West North Central
180001,ST ELIZABETH FT THOMAS,FORT THOMAS,KY,810,20,2023,91,91,85,78,83,81,84,84,88,85,Kentucky,South,East South Central
180002,WHITESBURG ARH HOSPITAL,WHITESBURG,KY,409,23,2023,92,93,88,80,88,82,84,80,89,87,Kentucky,South,East South Central
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,GREENVILLE,KY,187,20,2023,94,93,85,77,87,80,88,86,89,88,Kentucky,South,East South Central
180005,HIGHLANDS ARH REGIONAL MEDICAL CENTER,PRESTONSBURG,KY,365,19,2023,88,90,81,79,84,79,81,80,82,82,Kentucky,South,East South Central
180009,KING'S DAUGHTERS' MEDICAL CENTER,ASHLAND,KY,460,17,2023,91,91,83,76,82,80,85,87,88,86,Kentucky,South,East South Central
180010,SAINT JOSEPH HOSPITAL,LEXINGTON,KY,697,23,2023,86,88,74,66,83,77,77,81,80,78,Kentucky,South,East South Central
180011,SAINT JOSEPH LONDON,LONDON,KY,540,14,2023,92,90,84,73,85,80,88,88,87,85,Kentucky,South,East South Central
180012,BAPTIST HEALTH HARDIN,ELIZABETHTOWN,KY,1043,20,2023,91,92,82,78,85,82,87,83,87,86,Kentucky,South,East South Central
180013,THE MEDICAL CENTER (BOWLING GREEN),BOWLING GREEN,KY,1698,16,2023,89,88,78,73,84,79,83,82,85,84,Kentucky,South,East South Central
180016,JEWISH HOSPITAL - SHELBYVILLE,SHELBYVILLE,KY,90,17,2023,94,91,92,82,87,84,88,85,91,87,Kentucky,South,East South Central
180017,T J SAMSON COMMUNITY HOSPITAL,GLASGOW,KY,352,15,2023,91,90,85,75,87,78,85,86,85,83,Kentucky,South,East South Central
180018,ST CLAIRE REGIONAL MEDICAL CENTER,MOREHEAD,KY,516,18,2023,91,91,79,78,85,80,83,77,85,83,Kentucky,South,East South Central
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,MAYSVILLE,KY,242,17,2023,92,90,86,77,88,80,81,83,86,82,Kentucky,South,East South Central
180020,MIDDLESBORO ARH HOSPITAL,MIDDLESBORO,KY,114,19,2023,89,91,83,82,80,79,89,84,86,82,Kentucky,South,East South Central
180024,SPRING VIEW HOSPITAL,LEBANON,KY,139,19,2023,93,91,88,76,86,80,84,87,86,86,Kentucky,South,East South Central
180025,FLAGET MEMORIAL HOSPITAL,BARDSTOWN,KY,232,21,2023,93,92,86,81,90,80,77,84,88,85,Kentucky,South,East South Central
180027,MURRAY-CALLOWAY COUNTY HOSPITAL,MURRAY,KY,333,20,2023,92,93,84,76,86,80,89,85,88,88,Kentucky,South,East South Central
180029,HAZARD ARH REGIONAL MEDICAL CENTER,HAZARD,KY,570,24,2023,89,90,83,77,83,80,85,79,86,84,Kentucky,South,East South Central
180035,ST ELIZABETH EDGEWOOD,EDGEWOOD,KY,3024,19,2023,92,91,84,77,87,82,87,85,90,89,Kentucky,South,East South Central
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,OWENSBORO,KY,770,30,2023,92,90,82,76,85,81,83,84,88,85,Kentucky,South,East South Central
18003F,Blanchfield ACH (FT Campbell),Fort Campbell,KY,565,27,2023,92,92,87,83,89,83,87,87,89,86,Kentucky,South,East South Central
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,LOUISVILLE,KY,2668,18,2023,86,86,75,70,84,77,76,79,82,80,Kentucky,South,East South Central
180043,MANCHESTER MEMORIAL HOSPITAL,MANCHESTER,KY,117,10,2023,94,95,87,73,90,85,91,85,90,88,Kentucky,South,East South Central
180044,PIKEVILLE MEDICAL CENTER,PIKEVILLE,KY,782,14,2023,89,90,80,73,81,77,83,77,85,84,Kentucky,South,East South Central
180045,ST ELIZABETH FLORENCE,FLORENCE,KY,911,17,2023,91,89,83,75,85,80,83,84,86,84,Kentucky,South,East South Central
180046,BOURBON COMMUNITY HOSPITAL,PARIS,KY,82,20,2023,95,94,94,85,84,86,95,90,89,90,Kentucky,South,East South Central
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,DANVILLE,KY,365,19,2023,89,90,85,77,85,81,81,83,86,85,Kentucky,South,East South Central
180049,BAPTIST HEALTH RICHMOND,RICHMOND,KY,437,18,2023,92,92,84,80,89,83,90,81,90,89,Kentucky,South,East South Central
180050,HARLAN ARH HOSPITAL,HARLAN,KY,211,21,2023,88,91,81,77,76,77,83,80,85,81,Kentucky,South,East South Central
180051,JENNIE STUART MEDICAL CENTER,HOPKINSVILLE,KY,229,14,2023,89,90,82,70,83,81,80,80,82,79,Kentucky,South,East South Central
180056,DEACONESS HENDERSON HOSPITAL,HENDERSON,KY,375,17,2023,90,90,80,76,85,78,83,82,86,83,Kentucky,South,East South Central
180064,SAINT JOSEPH MOUNT STERLING,MOUNT STERLING,KY,198,16,2023,90,88,80,76,90,81,89,85,85,83,Kentucky,South,East South Central
180066,LOGAN MEMORIAL HOSPITAL,RUSSELLVILLE,KY,85,25,2023,94,92,86,79,87,82,90,87,89,89,Kentucky,South,East South Central
180067,UNIVERSITY OF KENTUCKY HOSPITAL,LEXINGTON,KY,1249,19,2023,91,92,83,78,87,82,83,83,89,89,Kentucky,South,East South Central
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,SOUTH WILLIAMSON,KY,190,18,2023,90,91,85,76,88,81,92,84,88,86,Kentucky,South,East South Central
18006F,LOUISVILLE VA MEDICAL CENTER,LOUISVILLE,KY,441,31,2023,91,91,80,78,85,82,83,80,89,88,Kentucky,South,East South Central
180070,OWENSBORO HEALTH TWIN LAKES MEDICAL CENTER,LEITCHFIELD,KY,210,17,2023,89,92,81,72,81,78,86,80,86,83,Kentucky,South,East South Central
180078,PAINTSVILLE ARH HOSPITAL,PAINTSVILLE,KY,155,15,2023,88,91,82,70,83,77,80,86,83,79,Kentucky,South,East South Central
180079,HARRISON MEMORIAL HOSPITAL,CYNTHIANA,KY,195,21,2023,93,92,89,83,85,86,92,89,91,90,Kentucky,South,East South Central
18007F,LEXINGTON VA MEDICAL CENTER,LEXINGTON,KY,477,41,2023,91,92,84,80,87,86,84,84,91,92,Kentucky,South,East South Central
180080,BAPTIST HEALTH CORBIN,CORBIN,KY,581,13,2023,91,91,83,77,90,82,84,81,88,86,Kentucky,South,East South Central
180087,TAYLOR REGIONAL HOSPITAL,CAMPBELLSVILLE,KY,291,22,2023,91,93,80,76,87,79,91,86,86,83,Kentucky,South,East South Central
180088,"NORTON HOSPITALS, INC",LOUISVILLE,KY,1153,19,2023,90,91,80,73,86,81,81,81,88,87,Kentucky,South,East South Central
180092,CLARK REGIONAL MEDICAL CENTER,WINCHESTER,KY,515,18,2023,92,92,82,78,88,82,86,86,89,89,Kentucky,South,East South Central
180093,BAPTIST HEALTH DEACONESS MADISONVILLE,MADISONVILLE,KY,531,18,2023,91,90,82,73,86,79,87,83,86,82,Kentucky,South,East South Central
180095,CRITTENDEN COMMUNITY HOSPITAL,MARION,KY,51,21,2023,89,96,84,82,83,82,84,86,86,84,Kentucky,South,East South Central
180101,GEORGETOWN COMMUNITY HOSPITAL,GEORGETOWN,KY,284,16,2023,92,91,84,78,88,82,82,83,88,85,Kentucky,South,East South Central
180102,LOURDES HOSPITAL,PADUCAH,KY,684,22,2023,89,87,79,72,83,79,80,81,85,85,Kentucky,South,East South Central
180103,BAPTIST HEALTH LEXINGTON,LEXINGTON,KY,2155,23,2023,91,92,84,75,88,83,83,84,91,92,Kentucky,South,East South Central
180104,BAPTIST HEALTH PADUCAH,PADUCAH,KY,1255,24,2023,92,92,84,76,86,82,86,86,90,90,Kentucky,South,East South Central
180105,MONROE COUNTY MEDICAL CENTER,TOMPKINSVILLE,KY,124,20,2023,92,96,83,76,88,81,94,86,89,86,Kentucky,South,East South Central
180106,THE MEDICAL CENTER AT ALBANY,ALBANY,KY,72,24,2023,93,96,85,79,92,87,86,92,87,86,Kentucky,South,East South Central
180115,"ROCKCASTLE COUNTY HOSPITAL, INC.",MOUNT VERNON,KY,120,20,2023,95,92,88,84,88,84,94,90,93,95,Kentucky,South,East South Central
180116,JACKSON PURCHASE MEDICAL CENTER,MAYFIELD,KY,450,18,2023,91,90,81,72,77,78,89,82,84,82,Kentucky,South,East South Central
180124,GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,403,21,2023,90,90,79,73,82,79,88,83,87,87,Kentucky,South,East South Central
180127,FRANKFORT REGIONAL MEDICAL CENTER,FRANKFORT,KY,360,17,2023,87,87,72,68,78,75,81,78,80,76,Kentucky,South,East South Central
180128,THREE RIVERS MEDICAL CENTER,LOUISA,KY,116,13,2023,91,93,85,77,89,83,94,84,86,83,Kentucky,South,East South Central
180130,BAPTIST HEALTH LOUISVILLE,LOUISVILLE,KY,2450,24,2023,90,90,79,73,87,81,82,82,88,89,Kentucky,South,East South Central
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,SOMERSET,KY,1024,17,2023,90,91,82,71,83,78,76,80,81,77,Kentucky,South,East South Central
180138,BAPTIST HEALTH LAGRANGE,LA GRANGE,KY,191,20,2023,93,93,85,78,90,83,89,84,90,91,Kentucky,South,East South Central
180139,KENTUCKY RIVER MEDICAL CENTER,JACKSON,KY,117,12,2023,90,92,82,78,84,79,84,85,83,79,Kentucky,South,East South Central
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,LOUISVILLE,KY,1889,17,2023,86,87,77,73,84,77,79,72,82,81,Kentucky,South,East South Central
180143,SAINT JOSEPH EAST,LEXINGTON,KY,503,14,2023,90,90,79,71,82,79,84,85,86,84,Kentucky,South,East South Central
181301,MARCUM AND WALLACE MEMORIAL HOSPITAL,IRVINE,KY,101,18,2023,97,95,92,82,85,85,92,87,93,92,Kentucky,South,East South Central
181305,ARH OUR LADY OF THE WAY,MARTIN,KY,72,25,2023,91,93,91,82,91,84,94,84,91,93,Kentucky,South,East South Central
181307,MORGAN COUNTY ARH HOSPITAL,WEST LIBERTY,KY,56,37,2023,94,95,93,78,91,86,98,87,89,90,Kentucky,South,East South Central
181308,BLUEGRASS COMMUNITY HOSPITAL,VERSAILLES,KY,73,29,2023,90,82,84,75,90,79,89,81,86,85,Kentucky,South,East South Central
181309,CASEY COUNTY HOSPITAL,LIBERTY,KY,59,27,2023,95,94,93,74,88,85,93,78,93,93,Kentucky,South,East South Central
181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,STANFORD,KY,91,21,2023,90,93,89,81,89,85,85,81,90,92,Kentucky,South,East South Central
181316,MARY BRECKINRIDGE ARH HOSPITAL,HYDEN,KY,55,30,2023,93,93,85,73,85,83,94,89,90,92,Kentucky,South,East South Central
181317,CUMBERLAND COUNTY HOSPITAL,BURKESVILLE,KY,54,28,2023,92,94,92,82,92,85,95,85,92,92,Kentucky,South,East South Central
181318,THE MEDICAL CENTER AT FRANKLIN,FRANKLIN,KY,99,26,2023,93,93,80,78,89,84,95,91,87,88,Kentucky,South,East South Central
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",SALEM,KY,58,24,2023,96,97,82,76,90,82,85,82,89,94,Kentucky,South,East South Central
181323,OHIO COUNTY HOSPITAL,HARTFORD,KY,118,24,2023,90,93,86,77,86,84,91,90,89,88,Kentucky,South,East South Central
181324,THE MEDICAL CENTER AT SCOTTSVILLE,SCOTTSVILLE,KY,70,20,2023,95,91,85,77,86,82,89,84,91,90,Kentucky,South,East South Central
181327,MARSHALL COUNTY HOSPITAL,BENTON,KY,95,33,2023,92,93,92,82,84,84,92,89,89,88,Kentucky,South,East South Central
181328,KNOX COUNTY HOSPITAL,BARBOURVILLE,KY,81,20,2023,92,92,89,78,88,83,92,86,90,89,Kentucky,South,East South Central
181329,SAINT JOSEPH BEREA,BEREA,KY,112,21,2023,99,97,95,86,93,85,97,92,96,96,Kentucky,South,East South Central
181330,RUSSELL COUNTY HOSPITAL,RUSSELL SPRINGS,KY,86,30,2023,98,96,95,83,88,84,94,86,92,95,Kentucky,South,East South Central
181331,MCDOWELL ARH HOSPITAL,MC DOWELL,KY,53,22,2023,94,95,89,83,87,86,89,84,91,93,Kentucky,South,East South Central
181332,FLEMING COUNTY HOSPITAL,FLEMINGSBURG,KY,106,31,2023,97,95,90,78,91,85,95,92,92,90,Kentucky,South,East South Central
190002,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,LAFAYETTE,LA,645,20,2023,92,91,81,77,87,82,84,86,87,87,Louisiana,South,West South Central
190004,THIBODAUX REGIONAL MEDICAL CENTER,THIBODAUX,LA,732,28,2023,93,92,85,80,87,85,85,88,90,91,Louisiana,South,West South Central
190005,UNIVERSITY MEDICAL CENTER NEW ORLEANS,NEW ORLEANS,LA,1137,22,2023,90,92,82,77,83,80,82,87,88,88,Louisiana,South,West South Central
190006,OCHSNER UNIVERSITY HOSPITAL AND CLINICS,LAFAYETTE,LA,213,13,2023,93,93,85,83,91,85,91,87,92,91,Louisiana,South,West South Central
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,NATCHITOCHES,LA,156,12,2023,92,93,85,73,85,81,84,88,88,86,Louisiana,South,West South Central
190008,TERREBONNE GENERAL HEALTH SYSTEM,HOUMA,LA,808,20,2023,92,93,82,79,89,83,89,84,88,87,Louisiana,South,West South Central
190011,OCHSNER LSU HEALTH MONROE,MONROE,LA,242,8,2023,89,92,77,80,81,79,89,85,86,87,Louisiana,South,West South Central
190013,WEST CALCASIEU CAMERON HOSPITAL,SULPHUR,LA,314,21,2023,92,91,88,78,84,82,89,87,88,87,Louisiana,South,West South Central
190014,OCHSNER ST MARY,MORGAN CITY,LA,150,16,2023,92,96,83,77,91,83,84,84,88,85,Louisiana,South,West South Central
190015,"NORTH OAKS MEDICAL CENTER, L L C",HAMMOND,LA,984,13,2023,90,91,81,71,84,79,86,88,85,83,Louisiana,South,West South Central
190017,OPELOUSAS GENERAL HEALTH SYSTEM,OPELOUSAS,LA,431,15,2023,90,92,84,78,86,80,88,87,86,83,Louisiana,South,West South Central
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,ALEXANDRIA,LA,439,19,2023,90,90,78,74,83,81,86,81,86,86,Louisiana,South,West South Central
190020,LANE REGIONAL MEDICAL CENTER,ZACHARY,LA,289,16,2023,92,91,82,71,84,80,88,89,86,84,Louisiana,South,West South Central
190025,SAVOY MEDICAL CENTER,MAMOU,LA,89,18,2023,95,98,90,78,83,85,95,94,92,91,Louisiana,South,West South Central
190026,RAPIDES REGIONAL MEDICAL CENTER,ALEXANDRIA,LA,475,15,2023,89,91,78,74,79,80,83,87,85,86,Louisiana,South,West South Central
190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,LAKE CHARLES,LA,594,20,2023,92,92,83,77,87,82,86,81,89,88,Louisiana,South,West South Central
190034,ABBEVILLE GENERAL HOSPITAL,ABBEVILLE,LA,151,17,2023,92,90,83,78,85,83,88,86,85,83,Louisiana,South,West South Central
190036,OCHSNER CLINIC FOUNDATION,NEW ORLEANS,LA,1122,14,2023,92,93,82,77,89,83,85,85,89,90,Louisiana,South,West South Central
190039,WEST JEFFERSON MEDICAL CENTER,MARRERO,LA,1568,27,2023,90,91,83,74,85,80,81,83,87,86,Louisiana,South,West South Central
190040,SLIDELL MEMORIAL HOSPITAL,SLIDELL,LA,858,16,2023,89,90,82,72,83,79,77,82,86,86,Louisiana,South,West South Central
190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,SHREVEPORT,LA,537,23,2023,89,91,79,73,84,81,87,86,87,88,Louisiana,South,West South Central
190044,ACADIA GENERAL HOSPITAL,CROWLEY,LA,264,23,2023,91,93,79,79,86,82,91,88,89,87,Louisiana,South,West South Central
190045,ST TAMMANY PARISH HOSPITAL,COVINGTON,LA,1126,21,2023,93,92,86,76,89,84,83,88,91,92,Louisiana,South,West South Central
190046,TOURO INFIRMARY,NEW ORLEANS,LA,1243,24,2023,91,92,84,79,87,81,86,84,89,88,Louisiana,South,West South Central
190050,BEAUREGARD MEMORIAL HOSPITAL,DERIDDER,LA,127,14,2023,92,92,82,76,82,79,82,85,87,82,Louisiana,South,West South Central
190053,OCHSNER AMERICAN LEGION HOSPITAL,JENNINGS,LA,230,16,2023,94,94,90,82,85,84,91,92,89,87,Louisiana,South,West South Central
190054,IBERIA MEDICAL CENTER,NEW IBERIA,LA,451,17,2023,91,92,81,76,85,82,88,87,85,83,Louisiana,South,West South Central
190060,LAKE CHARLES MEMORIAL HOSPITAL,LAKE CHARLES,LA,496,16,2023,90,92,83,78,82,82,87,88,89,88,Louisiana,South,West South Central
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,LA,3678,18,2023,91,93,79,77,86,82,84,88,88,87,Louisiana,South,West South Central
190065,BATON ROUGE GENERAL MEDICAL CENTER,BATON ROUGE,LA,1627,19,2023,89,92,79,73,85,81,83,86,88,88,Louisiana,South,West South Central
190079,ST CHARLES PARISH HOSPITAL,LULING,LA,105,19,2023,96,94,90,90,94,87,91,89,91,90,Louisiana,South,West South Central
190081,WEST CARROLL MEMORIAL HOSPITAL,OAK GROVE,LA,66,23,2023,91,94,74,79,78,81,82,94,88,83,Louisiana,South,West South Central
190086,NORTHERN LOUISIANA MEDICAL CENTER,RUSTON,LA,310,15,2023,88,90,77,70,79,76,78,81,81,77,Louisiana,South,West South Central
190088,SPRINGHILL MEDICAL CENTER,SPRINGHILL,LA,71,18,2023,96,94,93,89,84,85,89,91,92,90,Louisiana,South,West South Central
190098,OCHSNER LSU HEALTH SHREVEPORT,SHREVEPORT,LA,478,15,2023,89,91,78,73,83,79,81,80,87,85,Louisiana,South,West South Central
190099,AVOYELLES HOSPITAL,MARKSVILLE,LA,75,17,2023,87,89,78,74,76,73,73,84,82,75,Louisiana,South,West South Central
190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",LAFAYETTE,LA,2233,21,2023,92,93,82,79,86,84,88,88,90,90,Louisiana,South,West South Central
190106,OAKDALE COMMUNITY HOSPITAL,OAKDALE,LA,53,19,2023,92,92,83,82,92,85,83,88,87,85,Louisiana,South,West South Central
190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",SHREVEPORT,LA,1640,28,2023,90,90,83,76,85,82,85,84,88,88,Louisiana,South,West South Central
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,HOMER,LA,113,20,2023,96,98,92,77,87,82,89,86,91,93,Louisiana,South,West South Central
190116,MOREHOUSE GENERAL HOSPITAL,BASTROP,LA,54,10,2023,90,96,79,68,72,77,81,94,81,78,Louisiana,South,West South Central
190125,ST FRANCIS MEDICAL CENTER,MONROE,LA,1551,20,2023,91,92,81,76,84,81,82,85,88,88,Louisiana,South,West South Central
190128,WOMANS HOSPITAL,BATON ROUGE,LA,421,9,2023,91,91,83,74,86,82,86,86,92,92,Louisiana,South,West South Central
190140,FRANKLIN MEDICAL CENTER,WINNSBORO,LA,155,18,2023,94,94,88,87,84,85,91,88,91,89,Louisiana,South,West South Central
190144,MINDEN MEDICAL CENTER,MINDEN,LA,184,17,2023,92,90,88,79,85,80,87,88,86,85,Louisiana,South,West South Central
190160,GLENWOOD REGIONAL MEDICAL CENTER,WEST MONROE,LA,641,18,2023,89,89,80,70,77,75,76,84,84,83,Louisiana,South,West South Central
190164,BYRD REGIONAL HOSPITAL,LEESVILLE,LA,194,16,2023,93,93,90,81,84,81,89,87,87,82,Louisiana,South,West South Central
190167,MERCY REGIONAL MEDICAL CENTER,VILLE PLATTE,LA,76,13,2023,92,94,87,80,88,85,88,89,90,86,Louisiana,South,West South Central
190176,EAST JEFFERSON GENERAL HOSPITAL,METAIRIE,LA,1788,18,2023,90,91,80,74,84,81,84,84,87,86,Louisiana,South,West South Central
190183,LEONARD J CHABERT MEDICAL CENTER,HOUMA,LA,158,16,2023,93,93,86,78,87,85,88,86,90,91,Louisiana,South,West South Central
190184,CITIZENS MEDICAL CENTER,COLUMBIA,LA,93,38,2023,100,100,101,96,98,98,100,99,94,100,Louisiana,South,West South Central
190190,"CALDWELL MEMORIAL HOSPITAL, INC",COLUMBIA,LA,75,24,2023,95,96,92,96,85,87,93,90,93,98,Louisiana,South,West South Central
190201,CHRISTUS OCHSNER LAKE AREA HOSPITAL,LAKE CHARLES,LA,168,10,2023,90,93,82,77,86,82,86,88,89,90,Louisiana,South,West South Central
